Date,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commodity,commoditypct,commoditystd,SP500,SP500pct,SP500std,VIX,VIXpct,VIXstd,log_SP500,log_return_SP500,log_VIX,log_return_VIX,log_commodity,log_return_commodity,yield_diff
2011-05-01,3.15,-0.0426,0.090649508,1.858,-0.0588,0.115581092,0.015,-0.6512,0.030020177999999998,674.1583,-0.1115,25.28258019,1340.2,-0.0172,21.95457897,18.4,0.24745762699999999,2.90916121,7.20057413553907,0.0018073328842893588,2.91235066461494,0.07502812780859092,6.513464949804338,-0.013926433098713886,3.135
2011-04-24,3.29,-0.0306,0.092911906,1.974,-0.064,0.110429716,0.043,-0.2321,0.028189044,758.7948,0.009000000000000001,31.06350676,1363.61,0.0196,17.92122751,14.75,0.004084411,2.933394849,7.217890873765752,0.01731673822668167,2.691243082785829,-0.22110758182911106,6.6317313851117055,0.11826643530736725,3.247
2011-04-17,3.3939999999999997,-0.0056,0.108923215,2.109,-0.0075,0.126162373,0.055999999999999994,-0.1884,0.028960701000000002,752.0602,0.0125,34.48626158,1337.38,0.0134,17.18998368,14.69,-0.041122715,2.765155572,7.198467755118947,-0.019423118646805015,2.6871669901857858,-0.004076092600043157,6.622816373937243,-0.00891501117446225,3.3379999999999996
2011-04-10,3.4130000000000003,-0.0474,0.11894018099999999,2.125,-0.0813,0.127206088,0.069,0.6829,0.034444157999999996,742.758,-0.0231,36.71514827,1319.68,-0.0064,17.36558871,15.32,-0.142697306,2.637565545,7.185144561948486,-0.013323193170460712,2.729159164312445,0.04199217412665934,6.61037028506896,-0.012446088868283134,3.3440000000000003
2011-04-03,3.583,0.0386,0.124141541,2.313,0.0317,0.144856404,0.040999999999999995,-0.3492,0.031924216,760.3342,0.0395,33.3894502,1328.17,-0.0032,21.2674067,17.870001000000002,0.027011552,2.565991644,7.191557333891729,0.0064127719432427455,2.8831233851310443,0.15396422081859917,6.633758073466571,0.023387788397610798,3.5420000000000003
2011-03-27,3.45,0.0023,0.125435464,2.242,0.0404,0.147402284,0.063,-0.2921,0.031562283999999996,731.4445,0.0177,32.45528815,1332.41,0.0142,21.87839485,17.4,-0.028475712,2.607331808,7.194744611545038,0.00318727765330884,2.856470206220483,-0.02665317891056107,6.5950213460848675,-0.03873672738170342,3.387
2011-03-20,3.4419999999999997,0.0532,0.13208768099999998,2.155,0.1154,0.160484994,0.08900000000000001,0.2535,0.031904197,718.7294,0.0236,30.4264424,1313.8,0.027000000000000003,22.21998622,17.91,-0.267184973,2.573437453,7.180678980458373,-0.014065631086665142,2.8853592160726205,0.02888900985213727,6.577484930831265,-0.017536415253602833,3.3529999999999998
2011-03-13,3.2680000000000002,-0.0394,0.123996595,1.932,-0.0589,0.157371323,0.071,-0.0658,0.026753192999999998,702.1703,0.0016,32.04188217,1279.2,-0.0192,23.34852289,24.440001000000002,0.217131524,2.769050628,7.1539901615197445,-0.026688818938628067,3.1962211752199243,0.31086195914730386,6.554175967197579,-0.023308963633685842,3.197
2011-03-06,3.4019999999999997,-0.0258,0.13436103900000002,2.053,-0.0596,0.159863171,0.076,-0.3613,0.019310618999999998,701.0594,-0.0258,29.84708046,1304.28,-0.0128,27.75503208,20.08,0.05351527,1.8252232380000002,7.1734064433630955,0.01941628184335098,2.9997242948235283,-0.196496880396396,6.5525926195359885,-0.0015833476615902953,3.3259999999999996
2011-02-27,3.492,0.0222,0.134026739,2.1830000000000003,0.0092,0.158138793,0.11900000000000001,-0.0985,0.018549933,719.6169,0.0421,19.90624155,1321.15,0.001,29.787801399999996,19.059998999999998,-0.008324662,1.6336900090000002,7.186257848416624,0.012851405053528886,2.9475918457601575,-0.05213244906337078,6.578718987070197,0.02612636753420894,3.3729999999999998
2011-02-20,3.4160000000000004,-0.0463,0.137959294,2.1630000000000003,-0.0471,0.161186883,0.132,0.375,0.020443961,690.5577,0.0501,14.97522971,1319.88,-0.0153,32.03348352,19.219998999999998,0.16981126,1.566148887,7.185296102357026,-0.0009617460595983118,2.9559513515130087,0.00835950575285116,6.537499531993955,-0.04121945507624236,3.2840000000000003
2011-02-13,3.582,-0.0154,0.129713188,2.27,-0.0377,0.14729019,0.096,-0.1933,0.016344894,657.6177,0.0072,16.11160739,1340.43,0.0085,28.70433728,16.43,0.047163799000000006,1.437168978,7.200745736991389,0.015449634634363107,2.799108932049177,-0.15684241946383182,6.488623759438133,-0.04887577255582176,3.4859999999999998
2011-02-06,3.638,0.0,0.15309144,2.359,0.0415,0.15897323300000002,0.11900000000000001,-0.2171,0.015167581999999999,652.9271,0.0074,15.73514882,1329.15,0.0139,26.23957149,15.69,-0.015065913,1.4382633569999999,7.192294919161421,-0.008450817829968038,2.753023566744941,-0.046085365304235903,6.4814654844532615,-0.00715827498487176,3.5189999999999997
2011-01-30,3.638,0.0928,0.176738382,2.265,0.1772,0.177353884,0.152,0.034,0.016138635,648.1285,0.0094,21.19847665,1310.87,0.0271,30.81220833,15.93,-0.20508986,1.3772877280000002,7.178446317901085,-0.013848601260336046,2.768204123921957,0.015180557177016052,6.474088979162075,-0.007376505291186497,3.4859999999999998
2011-01-23,3.3289999999999997,-0.0232,0.212531854,1.9240000000000002,-0.0452,0.21289561899999998,0.147,-0.0637,0.015916798,642.1089,0.0064,25.61863468,1276.34,-0.0055,33.93096824,20.040001,0.08500282,1.984886081,7.151751886091443,-0.02669443180964226,2.9977303261168626,0.2295262021949056,6.464757915473293,-0.009331063688781782,3.182
2011-01-16,3.408,0.0231,0.23881782899999998,2.015,0.0457,0.255434466,0.157,0.0329,0.014558693000000001,638.0088,-0.0079,25.52941495,1283.35,-0.0076,34.08985071,18.469998999999998,0.194695925,1.8442086640000002,7.157229125542377,0.005477239450933702,2.9161477400692952,-0.08158258604756741,6.458352076353114,-0.006405839120179557,3.251
2011-01-09,3.3310000000000004,0.0009,0.297612425,1.9269999999999998,-0.0163,0.33124573,0.152,0.0704,0.013926793,643.0635,0.0411,22.2910164,1293.24,0.0171,27.99612426,15.46,-0.09801628300000001,2.052298365,7.16490597639674,0.00767685085436387,2.738256043159276,-0.17789169691001927,6.466243475193621,0.007891398840507158,3.1790000000000003
2011-01-02,3.3280000000000003,0.0122,0.316717698,1.959,-0.0244,0.35855382399999997,0.142,0.1181,0.014136242,617.6829,-0.0224,24.42377734,1271.5,0.011000000000000001,27.68622674,17.139999,-0.034366254,1.85784094,7.147952584862174,-0.016953391534566542,2.8414148548265747,0.10315881166729879,6.425975218977235,-0.04026825621638608,3.1860000000000004
2010-12-26,3.2880000000000003,-0.0321,0.327069208,2.008,-0.0248,0.360933296,0.127,-0.073,0.014136242,631.8311,0.0056,23.37475441,1257.64,0.0007,27.081162699999997,17.75,0.077717127,2.030696596,7.136992227784899,-0.010960357077275162,2.8763855159214247,0.03497066109484992,6.448622111594616,0.022646892617380843,3.1610000000000005
2010-12-19,3.397,0.0195,0.299362731,2.059,0.0489,0.3269276,0.13699999999999998,0.2569,0.014476033999999999,628.3157,0.0284,20.33606743,1256.77,0.0103,25.06295859,16.469998999999998,0.022346243,2.007200579,7.1363002165101115,-0.0006920112747872409,2.801540483473093,-0.07484503244833185,6.4430427471597325,-0.005579364434883161,3.26
2010-12-12,3.332,0.0027,0.27608485,1.963,-0.0131,0.29045068399999996,0.109,-0.1066,0.012763228,610.9887,0.0095,18.45499988,1243.91,0.0028,24.39267686,16.110001,-0.08517887099999999,1.843354445,7.126014923415054,-0.010285293095057213,2.7794402592621275,-0.022100224210965358,6.4150784647288885,-0.027964282430843923,3.223
2010-12-05,3.323,0.1051,0.19798193,1.989,0.2301,0.19436692100000003,0.122,-0.1286,0.014327906000000001,605.2095,-0.0058,17.78773647,1240.4,0.0128,24.67837236,17.610001,-0.022209827999999997,1.6040642509999998,7.123189187226294,-0.002825736188760253,2.8684669792940305,0.08902672003190304,6.405574679081152,-0.009503785647736684,3.201
2010-11-28,3.0069999999999997,0.0477,0.15932876599999998,1.617,0.0562,0.161590738,0.14,-0.125,0.014721488000000001,608.7507,0.0594,16.53723307,1224.71,0.0297,24.26058019,18.01,-0.18946891,1.7227958490000002,7.110459360258869,-0.012729826967425417,2.8909271591878647,0.022460179893834198,6.411408824293469,0.005834145212316955,2.8669999999999995
2010-11-21,2.87,-0.001,0.14204302900000002,1.531,0.0053,0.147698492,0.16,0.1679,0.013896442,574.6308,0.0154,19.99856951,1189.4,-0.0086,29.76994123,22.219998999999998,0.231707193,1.659344744,7.081204257272494,-0.029255102986375014,3.1009927392069825,0.2100655800191178,6.353727747614718,-0.057681076678751,2.71
2010-11-14,2.873,0.0301,0.12799201400000002,1.5230000000000001,0.1174,0.15983814699999999,0.13699999999999998,0.0379,0.013952698000000001,565.9406,-0.0276,22.55241002,1199.73,0.0004,34.78297459,18.040001,-0.12469674300000001,1.633559126,7.089851810459794,0.008647553187300261,2.8925915700668487,-0.20840116914013374,6.338489125699395,-0.01523862191532288,2.736
2010-11-07,2.7889999999999997,0.0985,0.117052932,1.3630000000000002,0.2436,0.172131377,0.132,0.08199999999999999,0.013952698000000001,582.0091,-0.0208,23.913836800000002,1199.21,-0.0217,37.5985335,20.610001,0.128696659,1.5027157519999998,7.0894182856462145,-0.000433524813579389,3.0257764434225023,0.13318487335565354,6.366486083348033,0.027996957648637633,2.6569999999999996
2010-10-31,2.539,-0.0246,0.115515319,1.0959999999999999,-0.0624,0.17006368100000002,0.122,0.0252,0.013331667,594.385,0.0536,21.08829439,1225.85,0.036000000000000004,39.24290879,18.26,-0.13867928599999998,1.515343399,7.111389759908121,0.02197147426190682,2.9047128751668225,-0.12106356825567977,6.3875272575535,0.02104117420546725,2.4170000000000003
2010-10-24,2.603,0.0164,0.115458699,1.169,0.0148,0.16508166300000002,0.11900000000000001,-0.063,0.011892575,564.1603,0.0063,22.24273418,1183.26,0.0002,41.58324935,21.200001,0.128860483,1.64400212,7.076028620050033,-0.03536113985808864,3.054001228847777,0.1492883536809546,6.335338430973403,-0.052188826580096936,2.484
2010-10-17,2.5610000000000004,-0.0023,0.11542462699999999,1.1520000000000001,-0.0303,0.15183254699999998,0.127,-0.1056,0.011219527,560.6314,-0.0027,21.41120864,1183.08,0.0059,39.64295932,18.780001000000002,-0.013137151000000001,2.0933321940000003,7.07587648637495,-0.00015213367508248865,2.9327925270282518,-0.12120870181952537,6.329063648578447,-0.006274782394956269,2.434
2010-10-10,2.5669999999999997,0.0714,0.12833813800000002,1.188,0.0741,0.139561416,0.142,0.1639,0.011173381000000001,562.1325,-0.0035,18.4728599,1176.19,0.0095,34.31614871,19.030001000000002,-0.08112013900000001,2.223516849,7.070035680034264,-0.005840806340685845,2.9460167338566645,0.013224206828412743,6.331737587230017,0.0026739386515703956,2.425
2010-10-03,2.396,-0.0466,0.116001149,1.1059999999999999,-0.1222,0.100318437,0.122,-0.2229,0.007645623000000001,564.0934,0.0265,13.40080876,1165.15,0.0165,29.23526145,20.709999,-0.0795556,1.887386868,7.060605113076347,-0.009430566957917108,3.0306166271216393,0.08459989326497475,6.335219840624302,0.0034822533942850953,2.274
2010-09-26,2.513,-0.0372,0.129051282,1.26,-0.066,0.10597253300000001,0.157,0.068,0.00711493,549.5182,0.0286,10.09797382,1146.24,-0.0021,25.8423968,22.5,0.036388809,1.742279766,7.044242299432292,-0.01636281364405523,3.1135153092103742,0.08289868208873497,6.309041894314295,-0.026177946310006917,2.356
2010-09-19,2.61,-0.0471,0.129173269,1.349,-0.0645,0.100894665,0.147,-0.0516,0.007273239,534.2319,0.0136,10.30334537,1148.67,0.0205,22.78299766,21.709999,-0.013630214,1.732509377,7.046360030330819,0.0021177308985267373,3.0777729378284766,-0.03574237138189762,6.280830014355337,-0.02821187995895791,2.463
2010-09-12,2.739,-0.02,0.153782856,1.442,-0.0885,0.13078583,0.155,0.1071,0.006995236,527.0408,0.0015,10.91017978,1125.59,0.0145,20.44192753,22.01,0.0009095039999999999,1.889069631,7.0260626216100395,-0.02029740872077923,3.0914968955383704,0.013723957709893764,6.267277964899478,-0.013552049455859638,2.584
2010-09-05,2.795,0.0344,0.16248774300000002,1.5819999999999999,0.0639,0.15031999199999999,0.14,0.0606,0.009465728,526.2684,0.0206,14.59441942,1109.55,0.0046,28.16356874,21.99,0.03190995,1.836184668,7.011709806701987,-0.014352814908052736,3.09058780456667,-0.0009090909717004436,6.265811348755898,-0.0014666161435794578,2.655
2010-08-29,2.702,0.0208,0.176451315,1.4869999999999999,-0.0047,0.169975194,0.132,-0.102,0.009045564,515.6689,0.0101,14.48495169,1104.51,0.0375,26.94537414,21.309998999999998,-0.128425434,2.540600751,7.007157076689715,-0.004552730012271411,3.059176399184199,-0.031411405382471,6.245464892858732,-0.020346455897166216,2.57
2010-08-22,2.647,0.0126,0.18804491199999998,1.494,0.0289,0.195731364,0.147,-0.0329,0.018172018,510.4934,0.0106,14.48533639,1064.59,-0.0066,29.05441219,24.450001,-0.040800275,2.477938824,6.970345027495217,-0.03681204919449854,3.1966302568206757,0.13745385763647677,6.235377709019677,-0.010087183839054603,2.5
2010-08-15,2.614,-0.0243,0.17301538100000002,1.452,-0.0034,0.198941532,0.152,-0.0194,0.027672891,505.157,-0.013999999999999999,15.39033546,1071.69,-0.006999999999999999,28.82481655,25.49,-0.028582317000000003,2.50585152,6.97699212070593,0.006647093210712995,3.238286218388024,0.04165596156734841,6.224869272047848,-0.010508436971829127,2.4619999999999997
2010-08-08,2.679,-0.0507,0.144568938,1.4569999999999999,-0.0325,0.17997172600000003,0.155,0.069,0.027188437000000003,512.3554,-0.0408,18.62026421,1079.25,-0.0378,29.52859482,26.24,0.20699172,2.7229565489999996,6.984021634435587,0.007029513729657211,3.267284964075888,0.02899874568786398,6.239018524860333,0.01414925281248447,2.524
2010-08-01,2.822,-0.0286,0.14144842,1.506,-0.0576,0.16565496300000002,0.145,-0.0136,0.028314896000000003,534.1409,0.0178,16.08873577,1121.64,0.0182,26.60285206,21.74,-0.074893617,4.116310454,7.022547178982492,0.038525544546905266,3.0791538816930633,-0.18813108238282483,6.280659661833782,0.04164113697344973,2.677
2010-07-25,2.905,-0.0317,0.130367003,1.598,-0.079,0.140607768,0.147,-0.0329,0.029238673,524.8087,0.0177,15.52694036,1101.6,-0.001,25.75527521,23.5,0.00127827,4.033926258999999,7.004518947414445,-0.01802823156804756,3.1570004211501135,0.07784653945705022,6.263033815236373,-0.017625846597409733,2.758
2010-07-18,3.0,0.0256,0.157339866,1.735,0.0358,0.144722723,0.152,0.0,0.029238673,515.6712,0.0261,14.02449141,1102.66,0.0355,30.68593751,23.469998999999998,-0.1059048,5.318230665,7.005480721507982,0.0009617740935370378,3.155722967255347,-0.0012774538947666336,6.245469353075105,-0.017564462161267613,2.848
2010-07-11,2.925,-0.0429,0.14806530099999998,1.675,-0.0897,0.121025066,0.152,0.0,0.029100592,502.5788,0.0036,14.08958812,1064.88,-0.0121,31.12994423,26.25,0.050840672999999996,4.911886171,6.970617395738764,-0.03486332576921747,3.2676659890376327,0.11194302178228588,6.2197524435592975,-0.02571690951580763,2.7729999999999997
2010-07-04,3.056,0.0241,0.189489402,1.84,0.0127,0.165083009,0.152,-0.1059,0.030127322,500.7594,0.0426,22.71702449,1077.96,0.0542,43.82816365,24.98,-0.170650758,5.743897675,6.9828256450291155,0.012208249290351247,3.2180755046974316,-0.04959048434020108,6.216125746211976,-0.0036266973473217945,2.904
2010-06-27,2.984,-0.0405,0.22336377899999998,1.817,-0.0452,0.212739825,0.17,0.2687,0.028851342999999998,480.3139,-0.0616,26.55139432,1022.58,-0.0503,49.32162604,30.120001000000002,0.055730808,6.178582495,6.9300841244652,-0.05274152056391568,3.4051894361322237,0.18711393143479205,6.1744398484976974,-0.04168589771427822,2.814
2010-06-20,3.11,-0.0357,0.236255605,1.903,-0.0561,0.218563619,0.134,0.3267,0.029512521,511.8587,0.0025,29.22830627,1076.76,-0.0365,52.06244184,28.530001000000002,0.191231725,7.747507937999999,6.981711811097966,0.05162768663276651,3.3509562002762316,-0.054233235855992046,6.238048610388469,0.06360876189077125,2.976
2010-06-13,3.225,-0.0025,0.261890902,2.016,-0.0044,0.246601816,0.10099999999999999,0.2785,0.026654372000000003,510.5639,0.0354,31.08168632,1117.51,0.0237,55.66497651,23.950001,-0.168113923,8.581331333,7.018858274993547,0.03714646389558052,3.175968365610577,-0.1749878346656546,6.2355158011720215,-0.0025328092164471627,3.124
2010-06-06,3.233,0.0078,0.277766409,2.025,0.0181,0.26204378300000003,0.079,-0.3876,0.0141441,493.0987,0.0385,31.26864378,1091.6,0.0251,54.52479404,28.790001,-0.188556905,9.404027344,6.995399788834184,-0.02345848615936319,3.360028139358367,0.1840597737477898,6.200709356844532,-0.03480644432748914,3.154
2010-05-30,3.208,-0.0288,0.258626393,1.989,-0.0524,0.246375955,0.129,-0.2037,0.012339638,474.7959,-0.0274,27.74877289,1064.88,-0.0225,46.69566737,35.48,0.106329903,9.985764024,6.970617395738764,-0.02478239309541941,3.5689691574413787,0.2089410180830118,6.162885027483402,-0.037824329361130005,3.079
2010-05-23,3.303,0.0207,0.23120181199999998,2.099,0.0391,0.22599560000000002,0.162,0.0,0.012105554,488.1933,0.0305,25.36638543,1089.41,0.0016,40.449009999999994,32.07,-0.200249337,9.894204764,6.993391544272232,0.022774148533467375,3.4679210137050633,-0.10104814373631532,6.190711433981032,0.027826406497629463,3.141
2010-05-16,3.236,-0.0634,0.17310164,2.02,-0.0631,0.178673041,0.162,0.0658,0.011826993999999999,473.7437,-0.0555,18.42104729,1087.69,-0.0423,31.34615711,40.099998,0.283610691,9.894543944,6.991811460346041,-0.0015800839261910227,3.6913762844372107,0.22345527073214733,6.16066645815518,-0.030044975825851417,3.0740000000000003
2010-05-09,3.455,0.0102,0.147613196,2.156,-0.0051,0.151384132,0.152,0.1969,0.011826993999999999,501.5683,-0.0038,15.86856354,1135.68,0.0223,31.00038926,31.24,-0.237118456,8.17798603,7.034986869458132,0.0431754091120915,3.441699324971485,-0.24967695946572555,6.217739789554503,0.057073331399322136,3.303
2010-05-02,3.42,-0.0653,0.10730620800000001,2.167,-0.1045,0.124075067,0.127,-0.2303,0.012571573,503.4708,-0.0845,13.61750355,1110.88,-0.0639,32.37738724,40.950001,0.857142987,7.490803672,7.012907773004963,-0.022079096453168745,3.7123518347191027,0.27065250974761756,6.221525716435189,0.0037859268806865742,3.293
2010-04-25,3.659,-0.0414,0.101048118,2.42,-0.0664,0.122488321,0.165,0.051,0.018535551,549.9413,0.002,12.45833788,1186.69,-0.0251,36.62592822,22.049999,0.326714661,1.701377111,7.078923197906002,0.06601542490103895,3.09331255654138,-0.6190392781777225,6.309811545258029,0.08828582882283964,3.4939999999999998
2010-04-18,3.8169999999999997,0.0125,0.10256602199999999,2.592,0.049,0.12631992,0.157,0.0,0.024000926000000002,548.8556,0.0086,14.564954199999999,1217.28,0.0211,39.75588126,16.620001000000002,-0.094771237,1.214232925,7.104374140476916,0.02545094257091396,2.8106068495957723,-0.2827057069456078,6.307835383233319,-0.001976162024710071,3.6599999999999997
2010-04-11,3.77,-0.0286,0.11872302,2.471,-0.0597,0.14494995300000002,0.157,0.0,0.027264344,544.1752,0.0038,19.49764923,1192.13,-0.0019,43.59634833,18.360001,0.137546601,1.904143119,7.083496902081326,-0.02087723839558997,2.910174439658574,0.09956759006280169,6.299271253829661,-0.008564129403657361,3.613
2010-04-04,3.8810000000000002,-0.0157,0.11657849,2.628,-0.0131,0.133020007,0.157,-0.0599,0.031477682,542.1371,0.0082,19.68086825,1194.37,0.0138,41.76304891,16.139999,-0.07613051400000001,3.0935437739999996,7.085374128695874,0.0018772266145479222,2.7813006008839323,-0.12887383877464176,6.295518921482196,-0.0037523323474655257,3.724
2010-03-28,3.943,0.0239,0.087968997,2.6630000000000003,0.0266,0.10077279199999999,0.16699999999999998,0.1929,0.035842867,537.7101,0.0482,17.6316551,1178.1,0.0099,37.65707992,17.469998999999998,-0.016882442,3.324049113,7.0716582502520735,-0.013715878443800733,2.860485066904979,0.07918446602104678,6.287319567347608,-0.008199354134587722,3.7760000000000002
2010-03-21,3.8510000000000004,0.0428,0.063791675,2.594,0.0562,0.06980043,0.14,-0.1083,0.038247876,512.9855,-0.0163,18.00047873,1166.59,0.0058,33.93672788,17.77,0.047142077000000004,3.89333366,7.061840242364402,-0.009818007887671065,2.87751164216656,0.017026575261581023,6.240247579664091,-0.04707198768351706,3.7110000000000003
2010-03-14,3.693,-0.0027,0.084559052,2.456,0.0199,0.097558188,0.157,0.0467,0.037438691,521.4985,-0.0044,20.7690332,1159.9,0.0086,31.7864113,16.969998999999998,-0.034698578,3.8806474669999997,7.056089073487831,-0.005751168876571455,2.8314470203186137,-0.04606462184794635,6.256706398118378,0.01645881845428665,3.536
2010-03-07,3.7030000000000003,0.0057,0.09893707300000001,2.408,0.0269,0.138328112,0.15,-0.0132,0.033581741,523.8032,-0.0048,20.82563811,1149.99,0.0099,28.54527982,17.58,0.009184845,3.7617493060000005,7.047508525667315,-0.008580547820516315,2.866761892257031,0.03531487193841709,6.261116041256936,0.004409643138558295,3.5530000000000004
2010-02-28,3.682,0.0174,0.105521141,2.345,0.0174,0.142820945,0.152,0.2258,0.026678331,526.3424,0.0171,20.23897775,1138.7,0.031,27.19975441,17.42,-0.10666666699999999,3.5488843410000004,7.037642539816559,-0.009865985850755266,2.857618971424357,-0.009142920832673873,6.265951951531629,0.004835910274692878,3.53
2010-02-21,3.6189999999999998,-0.0416,0.113965346,2.305,-0.0603,0.145516742,0.124,0.1698,0.022405357,517.4835,-0.0086,20.23885586,1104.49,-0.0042,27.20616523,19.5,-0.025974026,3.337150733,7.007138968948656,-0.030503570867903562,2.970414465569701,0.11279549414534396,6.248977640573246,-0.016974310958382866,3.4949999999999997
2010-02-14,3.7760000000000002,0.0219,0.117587273,2.4530000000000003,0.0519,0.153826598,0.106,0.1042,0.022183327000000003,521.9765,0.0532,20.47957059,1109.17,0.0313,27.16361414,20.02,-0.11922569300000001,3.243884084,7.011367266855845,0.004228297907189038,2.9967317738870745,0.026317308317373556,6.257622567712158,0.00864492713891174,3.6700000000000004
2010-02-07,3.695,0.0347,0.131808615,2.332,0.0411,0.16010566,0.096,0.0213,0.018536451000000002,495.5924,0.0419,20.21366714,1075.51,0.0087,25.2706866,22.73,-0.12945235,3.1765289560000003,6.980550246665488,-0.030817020190356814,3.123685637864452,0.1269538639773775,6.205753814689867,-0.05186875302229055,3.5989999999999998
2010-01-31,3.571,-0.0047,0.19222024399999998,2.24,-0.0366,0.191854575,0.094,0.2368,0.015090836000000002,475.6464,-0.0216,17.16386695,1066.19,-0.0072,21.76198829,26.110001,0.06051990000000001,3.179581831,6.971846825241319,-0.008703421424169022,3.262318421010539,0.13863278314608696,6.1646747210334745,-0.04107909365639273,3.4770000000000003
2010-01-24,3.588,-0.0036,0.207247812,2.325,-0.0047,0.200963817,0.076,0.4902,0.014672726,486.145,-0.0307,15.156515599999999,1073.87,-0.0164,19.12514505,24.620001000000002,-0.09849864900000001,3.006418445,6.979024224911996,0.007177399670676543,3.203559161373691,-0.058759259636847805,6.186506933311282,0.021832212277807628,3.512
2010-01-17,3.6010000000000004,-0.0204,0.213823629,2.336,-0.0343,0.203540577,0.051,-0.1639,0.01574237,501.5267,-0.0362,15.13298852,1091.76,-0.039,18.93762275,27.309998999999998,0.524846399,2.8507474839999998,6.995546351929859,0.016522127017863042,3.307252898868989,0.10369373749529798,6.21765684626394,0.031149912952657566,3.5500000000000003
2010-01-10,3.676,-0.0417,0.211616109,2.419,-0.0664,0.20241036399999998,0.061,0.1961,0.015263974,520.37,-0.0421,15.41569631,1136.03,-0.0078,20.93778246,17.91,-0.012134529,2.161136941,7.0352950073831035,0.03974865545324491,2.8853592160726205,-0.42189368279636863,6.254540097013537,0.03688325074959753,3.615
2010-01-03,3.8360000000000003,-0.0003,0.19218844899999998,2.591,-0.0346,0.18154167,0.051,-0.1639,0.015263974,543.2212,0.0355,10.10430784,1144.98,0.0268,25.46163772,18.129998999999998,-0.163745434,2.005735682,7.043142448586877,0.007847441203773897,2.89756796960956,0.012208753536939732,6.297516603465241,0.04297650645170403,3.785
2009-12-27,3.8369999999999997,0.0084,0.154394336,2.6839999999999997,0.0571,0.137350687,0.061,0.2708,0.015263974,524.6207,0.017,9.007948177000001,1115.1,-0.0101,24.62737402,21.68,0.113508018,3.078442308,7.016699365971316,-0.026443082615561053,3.0763901765714454,0.17882220696188522,6.262675525289453,-0.03484107817578863,3.776
2009-12-20,3.805,0.073,0.102924784,2.539,0.1146,0.10829671199999999,0.048,0.0435,0.016666999999999998,515.8428,0.0288,8.179297181,1126.48,0.0218,21.09288653,19.469998999999998,-0.101937315,3.0541016689999996,7.026853005609056,0.010153639637739964,2.9688747680230385,-0.10751540854840691,6.245802067903179,-0.016873457386273216,3.757
2009-12-13,3.5460000000000003,-0.0023,0.09644226800000001,2.278,0.0106,0.111619841,0.046,0.84,0.01834121,501.3955,0.0247,12.80768205,1102.47,-0.0036,20.74220603,21.68,0.0041685970000000004,2.848139825,7.005308396066424,-0.02154460954263193,3.0763901765714454,0.10751540854840691,6.217395210813556,-0.02840685708962365,3.5000000000000004
2009-12-06,3.554,0.0219,0.10306551300000001,2.254,0.0027,0.113609272,0.025,-0.5098,0.022046416,489.3241,-0.0278,19.30401879,1106.41,0.0004,25.93407026,21.59,0.016,2.790766965,7.00887581863219,0.00356742256576581,3.072230244526716,-0.00415993204472942,6.193025051118516,-0.02437015969503964,3.529
2009-11-29,3.478,0.0845,0.099593005,2.248,0.1052,0.117426525,0.051,0.8214,0.025958086000000002,503.3266,-0.0066,25.923576399999998,1105.98,0.0133,25.10805094,21.25,-0.141067098,3.135707703,7.008487098736137,-0.0003887198960530469,3.056356895370426,-0.01587334915629013,6.221239263567937,0.028214212449420906,3.427
2009-11-22,3.207,-0.0481,0.08474858199999999,2.0340000000000003,-0.067,0.09262019199999999,0.027999999999999997,0.4,0.024024062000000002,506.6706,-0.0039,26.06981759,1091.49,0.0001,23.84106609,24.74,0.114916579,2.980461612,6.995299014243953,-0.013188084492184338,3.208421366964342,0.15206447159391612,6.227861088299974,0.006621824732037318,3.179
2009-11-15,3.3689999999999998,-0.0158,0.085741796,2.18,-0.0328,0.078809475,0.02,-0.6825,0.027937231,508.6557,0.0136,27.00797661,1091.38,-0.0019,23.20067394,22.190001000000002,-0.050085614,2.988307655,6.995198229497181,-0.00010078474677222005,3.0996417820098463,-0.10877958495449569,6.231771363310853,0.003910275010878372,3.3489999999999998
2009-11-08,3.423,-0.0223,0.086784599,2.254,-0.02,0.073687026,0.063,0.125,0.032482474,501.8532,0.0097,28.88653462,1093.48,0.0226,24.29768201,23.360001,-0.034311698,2.8788841689999995,6.997120550054727,0.0019223205575462643,3.1510252007682444,0.051383418758398136,6.218307646646773,-0.013463716664079861,3.36
2009-11-01,3.5010000000000003,0.0334,0.081333948,2.3,-0.0056,0.078611563,0.055999999999999994,0.098,0.034380873,497.0222,0.0004,27.86926604,1069.3,0.032,24.84434228,24.190001000000002,-0.211795366,2.839975895,6.974759507762611,-0.022361042292115663,3.1859393659613318,0.03491416519308732,6.208634693107091,-0.009672953539682005,3.4450000000000003
2009-10-25,3.388,-0.0303,0.098418381,2.313,-0.0555,0.09948958599999999,0.051,-0.1639,0.037190202,496.8077,-0.0433,26.44841118,1036.19,-0.0402,25.660049899999997,30.690001000000002,0.378087158,2.8291282310000003,6.943305803687527,-0.03145370407508441,3.423936901215548,0.23799753525421607,6.208203029694005,-0.0004316634130860919,3.3369999999999997
