Date,MPRIME,MPRIMEpct,MPRIMEstd,SP500VIX,VIXlog,VIXlog_return,VIXpct,VIXstd,RealGDPpct,RealGDPstd,UNRATEpct,UNRATEstd,incomepct,incomelog_std,CPIindx,CPIpct,CPIstd,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,b30ret,b30ind,b10ret,b10ind,b5ret,b5ind,b1ret,b1ind,risk free,SP500,SP500log_std,yield_diff
5/1/2010,3.25,0,0,31.93,3.467921014,0.374608457,0.454421835,3.04799795,0.00386349,0.128391762,9.6,0.088317609,0.006841236,2.30797684,513.4,0.077519735,0.112044878,3.303,-0.0973,0.214458491,2.099,-0.1319,0.183438303,0.162,-0.0182,0.049585392,0.053633,1722.783,0.025297,1838.552,0.015079,1705.49,0.000695,1228.726,0.200293064,1089.41,1.799867156,3.141
4/1/2010,3.25,0,0,17.42,3.093312557,0.225981998,0.253553098,2.509093287,0.005829016,0.116638092,9.9,0.102225242,0.007712829,2.133339527,513,0.173688491,0.12773358,3.659,-0.0454,0.209787088,2.418,-0.0532,0.191879621,0.165,0.051,0.053403704,0.035545,1635.089,0.016503,1793.189,0.009075,1680.155,0.000162,1227.872,0.223076697,1186.69,1.852290611,3.494
3/1/2010,3.25,0,0,17.77,2.867330559,-0.103083907,-0.097948718,2.523362601,0.002597403,0.112846996,9.9,0.118532696,0.003365843,1.948557904,512.1,0.410628354,0.204983322,3.833,0.0591,0.178536146,2.554,0.108,0.183995924,0.157,0.2661,0.052106302,-0.020685,1578.964,-0.014015,1764.077,-0.007662,1665.045,-0.000869,1227.673,0.319496655,1169.43,1.854948536,3.676
2/1/2010,3.25,0,0,22.54,2.970414466,-0.233144696,-0.207961039,2.144864792,0.006535948,0.107682661,9.8,0.137113092,0.000291615,2.31597554,510,0.024920738,0.19955733,3.619,0.0086,0.20398159,2.305,-0.0086,0.21637221,0.124,0.6316,0.052317407,-0.007625,1612.315,0.002013,1789.152,0.004494,1677.901,-0.000473,1228.741,0.228149254,1104.49,1.916534571,3.495
1/1/2010,3.25,0,0,20.64,3.203559161,0.127168985,0.135608902,2.758214,-0.005847953,0.107186235,9.8,0.202977831,0.00058357,2.336145376,509.9,0.341747357,0.197444078,3.588,-0.0649,0.307039701,2.325,-0.1338,0.304893807,0.076,0.2459,0.057499372,0.027458,1624.704,0.020794,1785.557,0.018564,1670.394,0.003246,1229.322,0.314427444,1073.87,2.010430993,3.512
12/1/2009,3.25,0,0,21.24,3.076390177,-0.122691021,-0.115463076,4.46656902,-0.003883495,0.091433036,9.9,0.279374301,0.004422775,2.337208259,508.1,-0.176119817,0.19463987,3.837,0.1998,0.265826593,2.684,0.34,0.280576074,0.061,0.0893,0.064078511,-0.065857,1581.285,-0.037937,1749.185,-0.027479,1639.95,-0.001166,1225.345,0.068439897,1115.1,2.06841527,3.776
11/1/2009,3.25,0,0,23.79,3.199081198,-0.224855704,-0.20136855,5.403497487,0.013114754,0.038528489,9.9,0.366128393,0.00213601,2.338514606,509,0.070775337,0.185956609,3.198,-0.0561,0.295518772,2.003,-0.1321,0.292734692,0.056,0.098,0.061311228,0.00707,1692.765,0.018977,1818.16,0.018421,1686.287,0.001892,1226.775,0.177470613,1095.63,2.037736487,3.142
10/1/2009,3.25,0,0,24.25,3.423936901,0.180953962,0.198360008,5.795344321,0.000656168,0.093743148,10,0.470319041,-0.003803596,2.368820134,508.7,0.096310119,0.185117047,3.388,0.0251,0.425446759,2.308,-0.003,0.351498775,0.051,-0.5984,0.048725535,-0.024902,1680.881,-0.003575,1784.3,0.003621,1655.786,-0.000021,1224.459,0.121672997,1036.19,2.003201185,3.337
9/1/2009,3.25,0,0.113841996,24.93,3.242982939,-0.01549814,-0.015378662,5.9025086,0.005940594,0.121014232,9.8,0.56784681,0.002159136,2.339115037,508.2,0.062548069,0.335451669,3.305,-0.0282,0.422900303,2.315,-0.0302,0.349829943,0.127,-0.1056,0.064567019,0.024697,1723.807,0.010322,1790.701,0.006463,1649.812,0.000799,1224.484,0.164789373,1057.08,1.930433158,3.178
8/1/2009,3.25,0,0.25141599,25.34,3.258481079,0.003466208,0.003472222,6.941447274,-0.001318392,0.157536592,9.6,0.674129068,-0.002685028,2.340544174,507.8,0.224285004,0.556026067,3.401,-0.0233,0.503315772,2.387,-0.0513,0.411180739,0.142,-0.2324,0.107651753,0.024428,1682.261,0.010147,1772.407,0.009517,1639.218,0.001488,1223.507,0.025347533,1020.62,1.888950978,3.259
7/1/2009,3.25,0,0.450007407,26.16,3.255014871,-0.016453404,-0.016318786,7.819385507,0,0.210684071,9.5,0.757495875,-0.005104605,2.273428121,506.7,-0.158558692,0.588400578,3.482,-0.0155,0.541206102,2.516,-0.0172,0.48207239,0.185,-0.0415,0.24985498,0.008809,1642.146,0.008263,1754.603,0.006035,1623.764,0.001105,1221.689,0.076048828,987.48,2.063002915,3.297
6/1/2009,3.25,0,0.643929775,29.14,3.271468275,-0.093065122,-0.088865837,7.01702773,0.001320132,0.252331352,9.5,0.824135911,-0.018992761,2.232129835,507.5,0.858989226,0.588409286,3.537,0.022,0.570396392,2.56,0.0931,0.553850451,0.193,0.4088,0.521361945,0.004932,1627.807,0.002851,1740.223,-0.00725,1614.024,0.000567,1220.341,-0.027881558,919.32,2.224374092,3.344
5/1/2009,3.25,0,0.747481698,31.98,3.364533397,-0.232778863,-0.207671233,7.72760298,0,0.290333142,9.4,0.817924202,0.01357002,2.246580352,503.2,0.288876383,0.538702425,3.461,0.1097,0.616571245,2.342,0.1629,0.641364033,0.137,0.0379,0.640240198,-0.045676,1619.818,-0.016442,1735.276,-0.013248,1625.811,0.000361,1219.649,-0.020276094,919.14,2.294759599,3.324
4/1/2009,3.25,0,0.796716177,38.06,3.597312261,-0.190054118,-0.173085618,8.300922337,-0.001976285,0.2768092,9,0.77730303,0.005074935,2.128948973,501.7,0.249636828,0.553271437,3.119,0.169,0.656336982,2.014,0.2074,0.705110716,0.132,-0.3654,0.711212142,-0.084469,1697.346,-0.035782,1764.284,-0.01675,1647.639,0.001908,1219.209,-0.007604118,872.81,2.333719457,2.987
3/1/2009,3.25,0,0.801703741,44.8,3.787366378,-0.048854871,-0.047680671,9.03537005,-0.003282994,0.250743339,8.7,0.725258575,-0.001108911,2.274249404,500.5,0.243174846,0.608439341,2.668,-0.1168,0.650114212,1.668,-0.1622,0.708213629,0.208,-0.1811,0.771747375,0.035141,1853.947,0.03291,1829.757,0.018826,1675.707,0.001434,1216.887,0.002534761,797.87,2.366523775,2.46
2/1/2009,3.25,0,0.763312227,45.57,3.836221249,0.033120651,0.033675245,10.06077179,0.002633311,0.217666922,8.3,0.649653754,-0.010838339,2.577464906,499.3,0.497293304,0.641573208,3.021,0.0596,0.63510462,1.991,0.0574,0.679809647,0.254,0.0453,0.746810023,-0.016446,1791.009,-0.00192,1771.458,-0.005036,1644.743,-0.001389,1215.145,0.03041711,735.09,2.33882683,2.767
1/1/2009,3.25,-0.099722992,0.696199205,44.68,3.803100598,0.114221144,0.121,10.34436626,-0.017464424,0.155277529,7.8,0.584123275,0.004696807,2.57943827,496.8,0.435241738,0.647210386,2.851,0.2842,0.590948851,1.883,0.2078,0.62281127,0.243,0.9134,0.698027347,-0.147382,1820.957,-0.044454,1774.866,-0.016891,1653.068,-0.001545,1216.835,0.063373015,825.88,2.289122254,2.608
12/1/2008,3.61,-0.0975,0.600593225,52.36,3.688879454,-0.323531707,-0.276410985,10.19168588,0.000647249,0.144283671,7.3,0.498046183,-0.005661657,2.582467626,494.7,-1.034247381,0.671349737,2.22,-0.2397,0.349197429,1.559,-0.1876,0.471496954,0.127,2.5278,0.629245483,0.146556,2135.724,0.056872,1857.436,0.023094,1681.47,0.00389,1218.718,-0.045624134,903.25,2.232313344,2.093
11/1/2008,4,-0.122807018,0.54422626,62.67,4.012411161,-0.080098368,-0.076974454,10.10481077,-0.007707129,0.114620146,6.8,0.433647322,0.007650446,2.583655093,499.8,-1.915289533,0.633456119,2.92,-0.2645,0.217129889,1.919,-0.3176,0.337419883,0.036,-0.9186,0.473091534,0.172202,1862.73,0.085378,1757.485,0.045233,1643.514,0.00717,1213.995,0.022813171,896.24,2.11044459,2.884
10/1/2008,4.56,-0.088,0.701097552,61.18,4.09250953,0.418997578,0.520436672,8.389853862,-0.010800508,0.096959327,6.5,0.375832409,0.006562756,2.583070903,509.6,-1.010133328,0.429890093,3.97,0.0368,0.223998016,2.812,-0.0592,0.365893503,0.442,-0.5143,0.58086449,-0.006968,1589.086,-0.028592,1619.237,0.010844,1572.39,0.005218,1205.353,0.002534737,968.75,1.929310506,3.528
9/1/2008,5,0,0.88104042,30.3,3.673511952,0.645796632,0.907506005,3.93453534,-0.00505689,0.097273954,6.1,0.316227766,0.001324889,2.58175377,514.8,-0.138301854,0.316928148,3.829,0.001,0.229118116,2.989,-0.0339,0.383686229,0.91,-0.4728,0.619940042,0.0221,1600.236,0.000875,1666.897,0.009371,1555.522,0.005113,1199.096,0.005069508,1166.36,1.881852266,2.919
8/1/2008,5,0,1.027731591,20.7,3.027715319,-0.105166836,-0.099825671,1.84242742,-0.00815047,0.095125648,6.1,0.300333148,-0.006659297,2.571396955,515.5,-0.399156226,0.291422693,3.825,-0.0336,0.31134147,3.094,-0.0465,0.520526496,1.726,0.0335,0.853846389,0.0285,1565.636,0.015313,1665.44,0.008864,1541.081,0.002366,1192.996,-0.00506942,1282.83,1.960895274,2.099
7/1/2008,5,0,1.129889375,24.32,3.132882155,-0.04308621,-0.042171188,2.022978626,0.013341804,0.066508145,5.8,0.24657656,-0.016235532,2.553483145,517.6,0.525101113,0.219468849,3.958,-0.0043,0.386554926,3.245,-0.0276,0.623523189,1.67,-0.0291,0.958609531,-0.00412,1522.252,0.005155,1640.322,0.007249,1527.541,0.003177,1190.18,0.005069509,1267.38,1.957398884,2.288
6/1/2008,5,0,1.193219734,22.11,3.175968366,0.295085934,0.343241784,2.260439969,0.002547771,0.090067876,5.6,0.201121854,-0.026076211,2.548962234,514.9,1.007699693,0.226453214,3.975,-0.0226,0.429685984,3.337,-0.0271,0.696849745,1.72,-0.0971,1.039510382,0.036209,1528.549,0.010754,1631.909,0.007218,1516.547,0.001278,1186.411,0.035486639,1280,1.898856529,2.255
5/1/2008,5,-0.045801527,1.197599915,18.27,2.880882432,-0.153589718,-0.142376184,2.242572876,0.003194888,0.098183502,5.4,0.16263456,0.04788457,2.537682004,509.7,0.842088603,0.236986776,4.067,0.0892,0.490045758,3.43,0.1365,0.792814459,1.905,0.409,1.245696325,-0.036625,1475.136,-0.018756,1614.546,-0.015239,1505.679,-0.001104,1184.897,0.027882943,1400.38,1.896024821,2.162
4/1/2008,5.24,-0.074204947,1.09999798,21.56,3.03447215,-0.208510789,-0.188207724,1.996322198,0.001920615,0.105851048,5,0.119163753,-0.004577141,1.754720894,505.5,0.606477839,0.226099459,3.734,0.0915,0.560514298,3.018,0.2328,0.892720437,1.352,0.0696,1.253039704,-0.025128,1531.217,-0.016442,1645.408,-0.023902,1528.979,-0.002938,1186.206,-0.005069421,1385.59,1.897255949,2.382
3/1/2008,5.66,-0.056666667,0.934457062,27.1,3.242982939,-0.035670127,-0.035041446,2.415541078,-0.013888889,0.109645895,5.1,0.122474487,-0.000893585,1.431833889,502.4,0.866821293,0.215450506,3.421,-0.0278,0.529150304,2.448,-0.0105,0.850038359,1.264,-0.2843,1.129013478,0.022067,1570.685,0.011256,1672.914,0.004523,1566.42,0.002887,1189.702,0.010139047,1322.7,1.836843941,2.157
2/1/2008,6,-0.140401146,0.736972787,25.46,3.278653067,0.012893618,0.012977099,2.970541828,0.001897533,0.119298878,4.9,0.126688595,-0.001207508,1.424373129,498.1,0.290411218,0.184350651,3.519,-0.0217,0.449430813,2.474,-0.1052,0.697892932,1.766,-0.0449,1.001599388,-0.00759,1536.773,0.009265,1654.293,0.014841,1559.367,0.005399,1186.277,-0.020277574,1330.63,1.683379015,1.753
1/1/2008,6.98,-0.047748977,0.469445299,25.82,3.265759449,0.15224414,0.164444489,2.988322347,0.003172589,0.108653373,5,0.128257553,-0.000603389,1.450986479,496.7,0.497057647,0.203967169,3.597,-0.1086,0.338047728,2.765,-0.1997,0.5188815,1.849,-0.4089,0.772471186,0.025452,1548.526,0.038355,1639.107,0.033951,1536.563,0.013061,1179.906,0.005069508,1378.55,1.588789662,1.748
12/1/2007,7.33,-0.022666667,0.356121078,21.65,3.113515309,-0.016310743,-0.016178443,2.757350528,0.001907184,0.11155965,5,0.118532696,0.002709457,1.465969088,494.2,-0.067086313,0.241747736,4.035,0.0218,0.285572252,3.455,0.0171,0.429469906,3.128,0.0571,0.729240427,-0.00874,1510.092,-0.003627,1578.561,0.000672,1486.108,0.001147,1164.694,0.010138952,1468.36,1.668128497,0.907
11/1/2007,7.5,-0.031007752,0.2691468,25.58,3.129826052,0.210434957,0.234214774,2.676569073,-0.001903553,0.107310557,4.7,0.082462113,-0.001785574,1.497835144,494.5,0.593961787,0.227187944,3.949,-0.1171,0.174111108,3.397,-0.1865,0.262151017,2.959,-0.227,0.566074946,0.062646,1523.406,0.044192,1584.307,0.037483,1485.11,0.011388,1163.36,0.040557661,1481.14,1.687491837,0.99
10/1/2007,7.74,-0.03611457,0.168394378,19.12,2.919391094,0.029019336,0.0294445,2.838759239,0.002544529,0.085348957,4.7,0.077781746,-0.001154038,1.601029494,491.6,0.213919133,0.221619116,4.473,-0.0263,0.156382721,4.176,-0.0186,0.231038621,3.828,0.0425,0.510076901,0.018432,1433.597,0.013082,1517.257,0.007296,1431.455,0.003567,1150.261,0.005069469,1549.38,1.654020054,0.645
9/1/2007,8.03,-0.026666667,0.069570109,22.2,2.890371758,-0.261509155,-0.230111173,2.999626855,0.011583012,0.073340909,4.7,0.078740079,0.000918828,1.654749078,490.6,0.275590741,0.224011811,4.594,0.0148,0.172388966,4.255,0,0.206380016,3.672,-0.0492,0.366874729,0.00233,1407.651,-0.00044,1497.664,0.004294,1421.086,0.005447,1146.172,0.010139047,1526.75,1.640623185,0.922
8/1/2007,8.25,0,0,25.03,3.151880913,-0.00597021,-0.005952423,3.142136486,-0.003207184,0.082892166,4.6,0.069282032,-0.000393628,1.826631589,489.2,-0.183390223,0.24718919,4.527,-0.0435,0.165338878,4.255,-0.0665,0.165765028,3.862,-0.215,0.142460755,0.014998,1404.379,0.01713,1498.323,0.017403,1415.01,0.007002,1139.963,0.002534737,1473.99,1.688875066,0.665
7/1/2007,8.25,0,0,17.27,3.157851123,0.370989742,0.449168207,2.603783881,0.001284522,0.092622292,4.7,0.070710678,0.000157476,1.99059479,490.1,-0.025437721,0.290213522,4.733,-0.0585,0.166710827,4.558,-0.0749,0.164412118,4.92,0.0343,0.145803864,0.039013,1383.627,0.023884,1473.089,0.018827,1390.806,0.006321,1132.037,0.010139047,1455.27,1.771947741,-0.187
6/1/2007,8.25,0,0,14.95,2.786861382,0.218073248,0.243678161,1.381958936,-0.000641849,0.10384283,4.6,0.052915026,-0.001441451,2.127577434,490.2,0.193797518,0.327724626,5.027,0.0276,0.122311079,4.927,0.0144,0.13419952,4.757,0.01,0.131576594,-0.013263,1331.675,-0.006804,1438.727,0.000799,1365.105,0.004246,1124.926,0.015208439,1503.35,1.816426671,0.27
5/1/2007,8.25,0,0,13.3,2.568788134,-0.085861291,-0.082278481,1.147481808,0.008414239,0.095939796,4.4,0.06670832,-0.000288207,2.246520666,489.3,0.611071867,0.327715244,4.892,0.057,0.143662568,4.857,0.0755,0.144382055,4.71,-0.0259,0.095092937,-0.025944,1349.574,-0.014483,1448.583,-0.011059,1364.016,0.002538,1120.17,0.010139042,1530.62,1.802297598,0.182
4/1/2007,8.25,0,0,12.93,2.654649424,-0.029108084,-0.028688525,1.253823951,-0.006430868,0.097388112,4.5,0.076157731,0.000576747,2.274853566,486.3,0.649616269,0.31537805,4.628,-0.0043,0.2038491,4.516,-0.0055,0.201108484,4.835,-0.0363,0.075317771,0.008677,1385.52,0.006799,1469.871,0.004633,1379.269,0.003403,1117.334,0.005069468,1482.37,1.800394783,-0.207
3/1/2007,8.25,0,0.072732386,15.16,2.683757509,-0.05190786,-0.050583658,1.209582779,0.007124352,0.08672434,4.4,0.077781746,0.002364998,2.261529199,483.2,0.910569585,0.296146642,4.648,0.0155,0.2354352,4.541,0.0024,0.220905234,5.017,-0.019,0.102192846,-0.021418,1373.601,-0.002247,1459.945,0.003053,1372.908,0.003904,1113.544,0.025348055,1420.86,1.821115432,-0.369
2/1/2007,8.25,0,0.117874698,11.16,2.735665368,0.391938332,0.479846449,1.403364123,-0.001293661,0.081165127,4.5,0.072456884,0.002449818,2.225033094,478.8,0.535036756,0.252065248,4.577,-0.0492,0.238853651,4.53,-0.058,0.213995457,5.114,0.0022,0.118268997,0.035901,1403.665,0.019999,1463.233,0.015508,1368.729,0.005063,1109.214,0.005069469,1406.82,1.806146226,-0.537
1/1/2007,8.25,0,0.181061684,11.04,2.343727036,-0.103823827,-0.098615917,1.277725479,-0.00129199,0.079728707,4.6,0.077781746,-0.001,2.17049456,476.3,0.305252725,0.285977436,4.814,0.0243,0.238957946,4.809,0.0245,0.214128622,5.103,0.0247,0.155569527,-0.010679,1355.019,-0.0036,1434.544,-0.000763,1347.827,0.003995,1103.626,0.022813157,1438.24,1.740625545,-0.289
12/1/2006,8.25,0,0.260429133,10.96,2.447550863,0.057871063,0.059578368,1.216373664,0.007156799,0.060221812,4.4,0.082462113,0.003963012,2.108390567,474.8,0.148883375,0.298138234,4.7,0.0533,0.251530073,4.694,0.0555,0.219784137,4.98,-0.0068,0.181024523,-0.035085,1369.645,-0.015746,1439.727,-0.00749,1348.857,0.002285,1099.235,0.015208442,1418.3,1.660770096,-0.28
11/1/2006,8.25,0,0.307527777,10.83,2.3896798,-0.017265308,-0.017117117,1.196329755,0,0.064161255,4.5,0.082462113,0.003366646,1.964892811,474.1,-0.148662042,0.2982874,4.462,-0.0308,0.24313757,4.447,-0.0263,0.217551118,5.014,-0.0107,0.216148329,0.028752,1419.446,0.013674,1462.759,0.008574,1359.036,0.004218,1096.729,0.022813128,1400.63,1.535776352,-0.552
10/1/2006,8.25,0,0.370328683,11.31,2.406945108,-0.076293484,-0.07345576,1.127776956,0.004575163,0.09577752,4.4,0.078740079,0.003912072,1.885010637,474.8,-0.542138985,0.313201441,4.604,-0.0063,0.271232496,4.567,-0.0039,0.247629742,5.068,0.0447,0.319292969,0.011512,1379.775,0.007074,1443.027,0.004238,1347.482,0.003965,1092.122,0.022812769,1377.94,1.395005943,-0.464
9/1/2006,8.25,0,0.415142546,12.18,2.483238593,-0.027173348,-0.026807474,1.071475783,0.003278689,0.123666217,4.5,0.073824115,0.004679019,2.114938149,477.4,-0.490436488,0.29671309,4.633,-0.0209,0.284473568,4.585,-0.0236,0.263280775,4.851,-0.0356,0.396297924,0.022313,1364.072,0.011343,1432.891,0.007946,1341.796,0.004391,1087.809,0.030417839,1335.85,1.315258332,-0.218
8/1/2006,8.25,0,0.447814446,13.35,2.51041194,-0.19429936,-0.176588629,1.068133115,-0.002616089,0.145070864,4.7,0.084852814,-0.001495048,2.245042793,479.8,0.196560197,0.340731327,4.732,-0.0513,0.293400447,4.696,-0.043,0.278602385,5.03,-0.0036,0.431559202,0.033521,1334.3,0.021575,1416.82,0.013386,1331.218,0.005217,1083.054,0.010138952,1303.82,1.456637959,-0.298
7/1/2006,8.25,0.028678304,0.479796253,15.33,2.7047113,0.133626954,0.142966361,1.168590956,-0.001306336,0.148009009,4.7,0.100249688,-0.001040111,2.365998965,478.8,0.295712173,0.340706787,4.988,-0.0305,0.311616146,4.907,-0.0382,0.310708527,5.048,0.0145,0.484907563,0.023037,1291.023,0.016418,1386.898,0.013136,1313.634,0.005809,1077.433,0.030417962,1276.66,1.492100114,-0.06
6/1/2006,8.02,0.011349306,0.484006428,16.92,2.571084346,-0.228633104,-0.20437961,1.119934084,0.004593176,0.143619869,4.6,0.109544512,0.000560374,2.448973804,477.4,0.197530864,0.400381624,5.145,0.0043,0.337462772,5.102,0.0131,0.349010363,4.976,0.0362,0.497288425,0.010872,1261.952,0.003077,1364.495,0.000956,1296.602,0.002458,1071.21,0.017743192,1270.2,1.529276002,0.169
5/1/2006,7.93,0.023225806,0.497951359,14.58,2.79971745,0.349574793,0.41846428,1.121047884,-0.005221932,0.142536545,4.6,0.100249688,-0.001465494,2.461703165,476.5,0.496277916,0.400821246,5.123,0.0131,0.291447041,5.036,0.0252,0.313374838,4.802,0.0092,0.508789424,-0.005631,1248.379,-0.001047,1360.31,-0.001677,1295.363,0.002628,1068.583,0.0304178,1270.09,1.536847837,0.321
4/1/2006,7.75,0.029216467,0.503913573,11.85,2.450142657,0.01740688,0.017559263,0.764489699,0.007894737,0.137392382,4.7,0.089721792,-0.001224186,2.460172414,474.1,0.850850851,0.400310181,5.057,0.042,0.273483292,4.912,0.0199,0.33546558,4.758,0.0361,0.526344416,-0.038002,1255.449,-0.008795,1361.735,-0.001292,1297.539,0.003109,1065.782,0.03041711,1310.61,1.529406363,0.299
3/1/2006,7.53,0.004,0.524590846,11.69,2.432735777,-0.080110241,-0.076985413,0.74696854,-0.000657462,0.133066399,4.7,0.083666003,0.003257329,2.429846187,470.1,0.55359839,0.386562829,4.853,0.065,0.247127138,4.816,0.046,0.324548661,4.592,-0.0022,0.544248881,-0.055518,1305.043,-0.019782,1373.818,-0.006159,1299.218,0.002633,1062.479,0.050697645,1294.83,1.507276463,0.261
2/1/2006,7.5,0.033057851,0.529655024,12.47,2.512846018,-0.04824977,-0.047104247,0.723582753,0.003298153,0.115993295,4.8,0.078740079,0.004209454,2.351759801,467.5,0.201714574,0.38805647,4.557,0.0084,0.232069937,4.604,0.0321,0.300696248,4.602,0.0332,0.510530933,0.012809,1381.755,0.000153,1401.543,-0.001712,1307.269,0.002138,1059.689,0.050695653,1280.66,1.550233174,-0.045
1/1/2006,7.26,0.015384615,0.522447233,12.04,2.561095788,0.070372753,0.072908036,0.91571857,0.010666667,0.096009259,4.7,0.088317609,0.010265995,2.244825285,466.6,0.762195122,0.400202916,4.519,0.0282,0.228550116,4.461,0.0243,0.277521651,4.454,0.1143,0.457071123,-0.015976,1364.28,-0.004563,1401.329,-0.002261,1309.511,0.001937,1057.428,0.01520865,1280.08,1.48637431,0.065
12/1/2005,7.15,0.021428571,0.527425614,11.26,2.490723035,0.000828844,0.000829187,0.945526308,0.002673797,0.092640284,4.9,0.071063352,0.002743298,2.082922147,463.1,-0.4048583,0.401476449,4.395,-0.0212,0.227717564,4.355,-0.0169,0.262322194,3.997,0.0152,0.445648641,0.026477,1386.43,0.011198,1407.753,0.005806,1312.479,0.003666,1055.384,0.015208439,1248.29,1.442383311,0.398
11/1/2005,7,0.037037037,0.508553504,12.15,2.489894191,-0.239264973,-0.212793734,0.94502619,0.001338688,0.108243553,5,0.098994949,0.005461944,2.078671257,464.9,-0.803212851,0.373298362,4.49,-0.0147,0.216304415,4.43,-0.0034,0.248964611,3.937,0.0181,0.44337674,0.012485,1350.668,0.006295,1392.163,0.004313,1304.902,0.002993,1051.529,0.068443476,1249.48,1.381237073,0.553
10/1/2005,6.75,0.024279211,0.497537268,14.94,2.729159164,0.250941503,0.285234899,0.919799163,-0.002670227,0.125698051,5,0.107004673,0.004168381,2.058829171,468.7,0.201207243,0.260659363,4.557,0.0519,0.183363301,4.445,0.0593,0.216499551,3.867,0.0992,0.439784594,-0.022459,1334.013,-0.011898,1383.454,-0.008743,1299.298,0.001098,1048.391,0.025347533,1207.01,1.385161332,0.69
9/1/2005,6.59,0.023291925,0.48997619,12.63,2.478217662,-0.055479152,-0.053968254,0.761709919,0.002006689,0.125698051,5,0.119373364,-0.00466754,2.426866076,467.8,1.221995927,0.311559633,4.332,0.0792,0.185393156,4.196,0.0865,0.199044523,3.518,0.0043,0.444739075,-0.041069,1364.662,-0.018281,1400.113,-0.012072,1310.758,-0.00006,1047.241,0.060837928,1228.81,1.366228033,0.814
8/1/2005,6.44,0.0304,0.492229621,12.95,2.533696814,0.085281273,0.089023336,0.728039834,0.001339585,0.134333747,4.9,0.124298029,0.000737524,2.436657118,462.1,0.511770727,0.250448769,4.014,-0.0626,0.183790974,3.862,-0.0653,0.268576101,3.503,0.0336,0.458923971,0.035543,1423.107,0.020806,1426.185,0.015683,1326.775,0.004896,1047.304,0.035486727,1220.33,1.461065237,0.511
7/1/2005,6.25,0.039933444,0.49356301,11.05,2.448415541,-0.039818899,-0.039036545,0.989848726,0.01014885,0.132178331,5,0.119373364,0.000491924,2.4368135,459.8,0.462724936,0.251138405,4.282,0.0921,0.182754723,4.132,0.1159,0.277243495,3.389,0.0929,0.469947337,-0.036368,1374.262,-0.021346,1397.117,-0.01506,1306.289,-0.000608,1042.202,0.035487713,1234.18,1.494090985,0.893
6/1/2005,6.01,0.005016722,0.499356252,11.87,2.48823444,-0.098777433,-0.094055681,0.893370024,-0.002025658,0.14441068,5,0.107004673,0.001477954,2.436243863,457.6,0.051440329,0.247965186,3.921,-0.0166,0.157942359,3.703,-0.0091,0.303191615,3.101,0.0584,0.493271629,0.022747,1426.127,0.009046,1427.59,0.004573,1326.262,0.001802,1042.836,0.020277963,1191.33,1.571167993,0.82
5/1/2005,5.98,0.04,0.515955424,13.97,2.587011873,-0.141494337,-0.131939909,0.881006527,0.00202977,0.163026923,5.1,0.083964278,0.003681015,2.435170651,457.4,-0.102774923,0.247907858,3.987,-0.0507,0.157267253,3.737,-0.0423,0.302469539,2.93,0.0213,0.517416273,0.032511,1394.409,0.018363,1414.792,0.010154,1320.225,0.003251,1040.96,0.01520864,1191.5,1.610356855,1.057
4/1/2005,5.75,0.03046595,0.511277268,14.46,2.72850621,0.088021328,0.092011412,0.915859159,0.002033898,0.155334764,5.2,0.071063352,0.002506059,2.437055515,457.9,0.672529747,0.252216871,4.2,-0.0642,0.183782601,3.902,-0.0647,0.293875938,2.869,0.0372,0.527436579,0.039067,1350.503,0.026104,1389.28,0.015349,1306.954,0.003691,1037.587,0.010138949,1156.85,1.613234719,1.331
3/1/2005,5.58,0.016393443,0.529481927,13.13,2.640484882,0.148933689,0.160596026,0.8738275,-0.00202977,0.158057655,5.2,0.073824115,0.003121633,2.441213825,454.8,0.782064651,0.233441146,4.488,0.0244,0.210072712,4.172,0.0391,0.234184732,2.766,0.0154,0.536840645,-0.00093,1299.726,-0.004518,1353.937,-0.002861,1287.197,0.001544,1033.771,0.022813157,1180.59,1.614343135,1.722
2/1/2005,5.49,0.045714286,0.520452794,11.71,2.491551193,-0.059455259,-0.057722309,0.930029301,0.00887372,0.131153006,5.4,0.065192024,0,2.442854555,451.3,0.576822234,0.212553883,4.381,0.0603,0.217906198,4.015,0.0851,0.186400286,2.724,0.1132,0.507047499,-0.015657,1300.936,-0.013112,1360.082,-0.010545,1290.89,-0.000387,1032.177,0.010138952,1203.6,1.578695903,1.657
1/1/2005,5.25,0.019417476,0.475400416,13.44,2.551006451,-0.036005421,-0.035364936,0.991332564,0.004112406,0.126073171,5.3,0.071063352,-0.03703014,2.449174164,448.7,0.21019443,0.196193019,4.132,-0.0213,0.263615988,3.7,0.0261,0.30474915,2.447,0.1087,0.475866566,0.038437,1321.629,0.009351,1378.152,0.000411,1304.648,0.000604,1032.577,0.035487731,1181.27,1.54292198,1.685
12/1/2004,5.15,0.044624746,0.428537565,12.46,2.587011873,0.003769322,0.003776435,0.976190665,0.000685871,0.140570267,5.4,0.088317609,0.036249862,2.46399446,447.8,-0.366492147,0.220232947,4.222,-0.0305,0.283517685,3.606,-0.0217,0.343622532,2.207,-0.0023,0.441606109,0.029946,1272.71,0.013398,1365.385,0.00749,1304.112,0.001464,1031.954,0.010138949,1211.92,1.347193311,2.015
