Date,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commodity,commoditypct,commoditystd,SP500,SP500pct,SP500std,VIX,VIXpct,VIXstd
3/1/2015,2.247,0.1258,0.179526816,1.697,0.1313,0.177148431,0.013,-0.1333,0.00607728,411.7778,-0.0225,17.13011885,2071.26,-0.0158,37.76668375,15.2,0.139430285,2.616032647
2/22/2015,1.996,-0.0563,0.189472513,1.5,-0.0566,0.186016606,0.015,0,0.007983316,421.2419,0.0122,19.78087162,2104.5,-0.0027,35.00249159,13.34,-0.067132867,2.674514315
2/15/2015,2.115,0.0332,0.187300145,1.59,0.0352,0.182508721,0.015,0.5,0.00791693,416.1673,-0.0231,23.20757149,2110.3,0.0063,34.10975756,14.3,-0.026548673,2.391751817
2/8/2015,2.047,0.0455,0.213493716,1.536,0.0364,0.193574103,0.01,-0.5652,0.007321961,425.9905,0.038,30.60437488,2096.99,0.0202,31.2490928,14.69,-0.150375989,2.463741721
2/1/2015,1.958,0.1946,0.218629468,1.482,0.2853,0.193579613,0.023,0.7692,0.007472171,410.414,0.0532,36.58380691,2055.47,0.0303,31.87591072,17.290001,-0.175488707,2.964332602
1/25/2015,1.639,-0.0838,0.186132838,1.153,-0.1185,0.156013675,0.013,-0.2778,0.00802773,389.6819,0.0262,46.06848232,1994.99,-0.0277,26.22297383,20.969999,0.258703421,3.248874855
1/18/2015,1.789,-0.0229,0.162628718,1.308,0.0108,0.135221177,0.018,-0.28,0.008181958,379.7409,-0.0299,47.77732346,2051.82,0.016,26.61777019,16.66,-0.204773308,3.18828149
1/11/2015,1.831,-0.061,0.123328333,1.294,-0.09,0.096686435,0.025,0.25,0.008000694,391.4441,-0.009,48.87044049,2019.42,-0.0124,25.11440757,20.950001,0.193732319,3.321115951
1/4/2015,1.95,-0.0776,0.094295281,1.422,-0.1162,0.07592167,0.02,0,0.008438668,395.0057,-0.0481,46.68333922,2044.81,-0.0065,27.54515325,17.549999,-0.013490837,2.917389253
12/28/2014,2.114,-0.0613,0.08422958,1.609,-0.0853,0.084779715,0.02,3,0.008517303,414.9583,-0.0331,43.33334611,2058.2,-0.0146,38.7072377,17.790001,0.226896621,2.812267687
12/21/2014,2.252,0.0426,0.085798537,1.759,0.0693,0.081587376,0.005,-0.8485,0.008591986,429.1606,-0.0262,39.11082125,2088.77,0.0088,59.08421301,14.5,-0.1206792,2.662939956
12/14/2014,2.16,0.037,0.080962886,1.645,0.0872,0.076908387,0.033,0.65,0.006854844,440.7062,-0.0156,34.83205535,2070.65,0.0341,66.49028129,16.49,-0.217741935,3.522544083
12/7/2014,2.083,-0.0971,0.072665443,1.513,-0.0999,0.091003297,0.02,0.1111,0.006636599,447.693,-0.0591,28.68636001,2002.33,-0.0352,67.5613383,21.08,0.772918419,3.973503917
11/30/2014,2.307,0.0617,0.104078229,1.681,0.1252,0.110917837,0.018,0.3846,0.006539623,475.8299,-0.013,27.12147496,2075.37,0.0038,62.57244851,11.89,-0.108027007,3.540631013
11/23/2014,2.173,-0.0601,0.120040734,1.494,-0.0715,0.126584579,0.013,0.625,0.006636599,482.1124,-0.082,22.2748675,2067.56,0.002,57.39145299,13.33,0.033333333,3.34724781
11/16/2014,2.312,-0.003,0.142571658,1.609,0.0025,0.141007841,0.008,-0.3846,0.006219146,525.199,0.0081,23.48672816,2063.5,0.0116,50.78921151,12.9,-0.030803907,3.457293279
11/9/2014,2.319,0.0078,0.14216739,1.605,0.0113,0.141265117,0.013,-0.4348,0.007315129,520.9717,-0.0246,24.35826294,2039.82,0.0039,47.44979738,13.31,0.014481707,3.426367712
11/2/2014,2.301,-0.0146,0.139427759,1.587,-0.0137,0.139889838,0.023,1.875,0.007527727,534.103,-0.0102,26.50749165,2031.92,0.0069,44.49021876,13.12,-0.064861012,3.531609667
10/26/2014,2.335,0.0305,0.137325607,1.609,0.0784,0.139057182,0.008,-0.2,0.007011895,539.5923,0.0046,26.01553694,2018.05,0.0272,42.10261412,14.03,-0.129112407,3.617525424
10/19/2014,2.266,0.0305,0.130406373,1.492,0.0507,0.133621397,0.01,-0.6429,0.006896859,537.1015,-0.0058,23.64687277,1964.58,0.0412,42.35480526,16.110001,-0.267394225,3.798486427
10/12/2014,2.199,-0.0381,0.105386115,1.42,-0.0761,0.105289073,0.028,1.8,0.006582806,540.2327,-0.0254,20.34340702,1886.76,-0.0102,34.22725271,21.99,0.035310734,3.816022508
10/5/2014,2.286,-0.0616,0.0910058,1.537,-0.1064,0.092725401,0.01,-0.3333,0.005700877,554.2919,-0.0203,17.25501094,1906.13,-0.0314,30.35227835,21.24,0.459793814,2.88682082
9/28/2014,2.436,-0.0364,0.090567593,1.72,-0.0423,0.092450828,0.015,0.1538,0.005773503,565.7947,-0.0287,16.91729492,1967.9,-0.0075,30.2297721,14.55,-0.02020202,1.841646811
9/21/2014,2.528,-0.0194,0.088124911,1.796,-0.011,0.084807232,0.013,-0.2778,0.005411921,582.5174,-0.0008,16.96060423,1982.85,-0.0137,30.16289472,14.85,0.22625929,1.833662005
9/14/2014,2.578,-0.0119,0.080775134,1.816,-0.0006,0.069834726,0.018,0.2,0.005232378,583.0041,-0.0045,15.48127236,2010.4,0.0125,27.73855209,12.11,-0.090157776,1.810095691
9/7/2014,2.609,0.061,0.08792421,1.817,0.0745,0.052757411,0.015,-0.4643,0.006261878,585.6637,-0.0245,16.5723791,1985.54,-0.011,27.73318399,13.31,0.100909843,1.812084365
8/31/2014,2.459,0.0486,0.091420943,1.691,0.0393,0.051072933,0.028,0.12,0.006261878,600.3485,-0.0173,19.74041237,2007.71,0.0022,24.85118866,12.09,0,2.021706054
8/24/2014,2.345,-0.0241,0.0909884,1.627,-0.0205,0.051638164,0.025,0.087,0.006390966,610.9172,0.0132,22.81117055,2003.37,0.0075,21.40015369,12.09,0.054054054,2.073879041
8/17/2014,2.403,0.0265,0.092046184,1.661,0.08,0.053350935,0.023,-0.1786,0.007574812,602.9688,-0.0074,21.72071838,1988.4,0.0171,20.98050905,11.47,-0.127756654,2.1559625
8/10/2014,2.341,-0.0334,0.072983179,1.538,-0.0506,0.034208511,0.028,0.12,0.008061569,607.453,-0.0156,18.86650832,1955.06,0.0122,21.14667308,13.15,-0.166138237,2.123573994
8/3/2014,2.422,-0.0289,0.065205998,1.62,-0.0264,0.051694509,0.025,0,0.008799621,617.067,-0.0007,16.71363294,1931.59,0.0033,22.35895982,15.77,-0.073987136,2.207754492
7/27/2014,2.494,0.0109,0.063059408,1.664,-0.0072,0.065892505,0.025,-0.1667,0.009165758,617.5006,-0.0263,13.84135403,1925.15,-0.0269,27.08403589,17.030001,0.342001655,1.89879523
7/20/2014,2.467,-0.006,0.057441371,1.676,0.006,0.070715078,0.03,1,0.00918997,634.1709,0.0052,12.73614966,1978.34,0.0001,34.73621799,12.69,0.052238806,0.747069088
7/13/2014,2.482,-0.0135,0.055569876,1.666,0.0159,0.069771373,0.015,-0.25,0.008563488,630.9177,0.0003,10.67897212,1978.22,0.0054,38.06246702,12.06,-0.001655629,0.705593525
7/6/2014,2.516,-0.0473,0.052873119,1.64,-0.0575,0.070688676,0.02,1,0.008380533,630.7167,-0.0346,7.353722738,1967.57,-0.009,39.45287829,12.08,0.170542636,0.827623103
6/29/2014,2.641,0.0414,0.056869832,1.74,0.0623,0.068259716,0.01,-0.6429,0.007390685,653.2985,-0.0153,7.360262675,1985.44,0.0125,37.73944045,10.32,-0.08348135,0.922424944
6/22/2014,2.536,-0.0276,0.070855173,1.638,-0.0262,0.075361057,0.028,0.5556,0.00745356,663.4425,-0.0081,7.134127785,1960.96,-0.001,36.51134527,11.26,0.037788018,1.074734593
6/15/2014,2.608,0,0.071563569,1.682,-0.0077,0.076138835,0.018,-0.4857,0.00745356,668.8627,0.0127,5.368327726,1962.87,0.0138,39.60141378,10.85,-0.109195402,1.116059039
6/8/2014,2.608,0.0042,0.082586588,1.695,0.0279,0.076838937,0.035,0.0606,0.007226494,660.4576,0.0214,5.417794399,1936.16,-0.0068,36.47357559,12.18,0.135135135,1.783812969
6/1/2014,2.597,0.0493,0.089985246,1.649,0.0715,0.085736612,0.033,-0.0571,0.008216515,646.6281,-0.0046,5.095232311,1949.44,0.0134,28.23896679,10.73,-0.05877193,1.799488138
5/25/2014,2.475,-0.0241,0.081652108,1.539,0.0065,0.0802064,0.035,0.0606,0.011167413,649.6324,-0.0133,6.240798906,1923.57,0.0121,21.8986371,11.4,0.003521127,1.649890814
5/18/2014,2.536,0.0052,0.071594227,1.529,-0.0161,0.078984457,0.033,0.65,0.013243028,658.406,0.0085,6.195963321,1900.53,0.0121,19.78251518,11.36,-0.08681672,1.558890509
5/11/2014,2.523,-0.0381,0.064325993,1.554,-0.0455,0.070743747,0.02,-0.2857,0.013851995,652.8556,0.0086,6.21471094,1877.86,-0.0003,19.79945521,12.44,-0.037151703,1.783115104
5/4/2014,2.623,0.0143,0.061955988,1.628,-0.0228,0.087355977,0.028,0.2174,0.014296853,647.2982,-0.0056,6.129413058,1878.48,-0.0014,18.84516917,12.92,0.000774593,1.653587512
4/27/2014,2.586,-0.03,0.051235947,1.666,-0.0342,0.094826215,0.023,0.5333,0.013266499,650.9405,-0.0103,6.129085956,1881.14,0.0095,18.4042291,12.91,-0.081792319,1.56776007
4/20/2014,2.666,-0.0202,0.050866273,1.725,-0.0035,0.096042583,0.015,-0.5,0.012276898,657.703,-0.0054,6.391258255,1863.4,-0.0008,18.78176601,14.06,0.05239521,1.442382842
4/13/2014,2.721,0.0354,0.051448896,1.731,0.0977,0.098348812,0.03,-0.2105,0.018266241,661.2896,0.0139,6.07774617,1864.85,0.0271,24.98163868,13.36,-0.215502101,1.479776427
4/6/2014,2.628,-0.036,0.048872283,1.577,-0.0734,0.103573323,0.038,0.52,0.019961352,652.2555,0.0109,9.311530532,1815.69,-0.0265,30.87452067,17.030001,0.219914112,1.395421644
3/30/2014,2.726,0.0011,0.04865936,1.702,-0.0274,0.095709979,0.025,-0.3902,0.018774687,645.1948,-0.0084,10.91359751,1865.09,0.004,33.65742883,13.96,-0.031228314,1.662576648
3/23/2014,2.723,-0.0084,0.060310677,1.75,0.0234,0.075886538,0.041,-0.2264,0.019060139,650.6742,0.015,12.97696207,1857.62,-0.0048,32.74874546,14.41,-0.039333333,1.85182207
3/16/2014,2.746,0.0339,0.07504073,1.71,0.1133,0.059655399,0.053,0,0.018933803,641.0866,-0.0046,15.4874572,1866.52,0.0138,30.82484894,15,-0.158249158,2.07685752
3/9/2014,2.656,-0.048,0.108182767,1.536,-0.0623,0.083303995,0.053,0,0.020345898,644.0486,-0.0141,16.29047528,1841.13,-0.0197,30.6027259,17.82,0.262934089,2.313265941
3/2/2014,2.79,0.0532,0.131959758,1.638,0.0898,0.097328767,0.053,0.0392,0.021224985,653.244,0.0055,14.85943913,1878.04,0.01,25.98684669,14.11,0.007857143,2.123540885
2/23/2014,2.649,-0.0304,0.126160612,1.503,-0.0208,0.09778457,0.051,0.2439,0.022015146,649.6444,-0.0019,13.52158002,1859.45,0.0126,23.17297717,14,-0.046321526,2.231847334
2/16/2014,2.732,-0.0047,0.12411415,1.535,0.0059,0.098071403,0.041,1.05,0.022421468,650.8815,0.0169,11.19616936,1836.25,-0.0013,26.66730435,14.68,0.081798084,2.237939346
2/9/2014,2.745,0.0227,0.121325503,1.526,0.0388,0.101638849,0.02,-0.7674,0.019591381,640.0627,0.0078,10.35756648,1838.63,0.0232,25.53420192,13.57,-0.112491825,2.2750588
2/2/2014,2.684,0.0151,0.114176326,1.469,-0.0154,0.118021844,0.086,3.3,0.01665633,635.1132,0.0207,9.899803017,1797.02,0.0081,25.09937193,15.29,-0.169473112,2.265292547
1/26/2014,2.644,-0.0276,0.098356551,1.492,-0.0331,0.137306672,0.02,-0.5652,0.013383655,622.2558,-0.0042,9.879011119,1782.59,-0.0043,22.99323091,18.41,0.01488429,2.267124527
1/19/2014,2.719,-0.0362,0.100828843,1.543,-0.0516,0.154553299,0.046,0.3143,0.013960261,624.8675,0.0151,10.14425542,1790.29,-0.0263,22.1582404,18.139999,0.458199277,1.869510672
1/12/2014,2.821,-0.0136,0.10529646,1.627,0.0031,0.157107925,0.035,-0.1463,0.010319345,615.5564,0.0086,10.76814653,1838.7,-0.002,24.76153291,12.44,0.024711697,1.15265346
1/5/2014,2.86,-0.046,0.125981524,1.622,-0.0651,0.16013411,0.041,-0.4058,0.010319345,610.2979,-0.0067,10.53008971,1842.37,0.006,25.92303266,12.14,-0.117732558,1.126550783
12/29/2013,2.998,-0.0013,0.141689018,1.735,-0.0017,0.150698227,0.069,0.0455,0.013742068,614.4299,-0.041,10.07670697,1831.37,-0.0054,26.55968666,13.76,0.104333868,1.054297554
12/22/2013,3.002,0.0388,0.126241787,1.738,0.0364,0.117411906,0.066,0,0.016734529,640.6666,0.0056,9.717794723,1841.4,0.0127,25.01271588,12.46,-0.096446701,1.049378652
12/15/2013,2.89,0.0084,0.112664497,1.677,0.0954,0.074399522,0.066,0,0.016857573,637.1017,0.0217,9.928333665,1818.32,0.0242,32.91122024,13.79,-0.125,1.011797081
12/8/2013,2.866,0.0032,0.098886523,1.531,0.0282,0.056984988,0.066,0.082,0.01895609,623.5948,-0.0132,10.76070725,1775.32,-0.0165,41.91361545,15.76,0.142857143,1.25382127
12/1/2013,2.857,0.0404,0.079213916,1.489,0.0853,0.043540658,0.061,0,0.021532663,631.939,0.0191,11.14517566,1805.09,-0.0004,44.90715281,13.79,0.006569343,1.464372827
11/24/2013,2.746,0.0007,0.078093676,1.372,0.017,0.056013986,0.061,-0.1974,0.023702086,620.117,-0.0068,11.61160634,1805.81,0.0006,42.57262026,13.7,0.117455139,1.570808709
11/17/2013,2.744,0.0152,0.104482641,1.349,0.003,0.113055738,0.076,-0.038,0.022416512,624.3744,0.0121,13.47383523,1804.76,0.0037,39.8227984,12.26,0.005742412,1.58709378
11/10/2013,2.703,-0.0174,0.132849497,1.345,-0.0495,0.152535934,0.079,0.2951,0.01824037,616.9154,0.0114,16.29514376,1798.18,0.0156,39.00825275,12.19,-0.05503876,1.496024361
11/3/2013,2.751,0.05,0.135030902,1.415,0.0306,0.162484187,0.061,0.4878,0.015592021,609.9472,-0.0037,14.99822766,1770.61,0.0051,42.32948408,12.9,-0.028614458,1.459423021
10/27/2013,2.62,0.0434,0.136069631,1.373,0.0701,0.16325168,0.041,0.1714,0.015110335,612.2367,-0.0194,11.66127054,1761.64,0.0011,38.62895955,13.28,0.014514897,1.583533672
10/20/2013,2.511,-0.0279,0.11668995,1.283,-0.0397,0.143537684,0.035,0.1667,0.015979153,624.3594,-0.0223,9.638535646,1759.77,0.0088,32.42990588,13.09,0.003834356,1.525902647
10/13/2013,2.583,-0.0401,0.117180962,1.336,-0.0585,0.140726725,0.03,-0.5588,0.017556575,638.6199,0.0003,10.04178287,1744.5,0.0242,24.78499555,13.04,-0.170483461,1.41456118
10/6/2013,2.691,0.0174,0.126055587,1.419,0.0057,0.147635625,0.068,1.4286,0.012463279,638.4516,0.0019,9.790196201,1703.2,0.0075,25.58108739,15.72,-0.0609319,1.363099409
9/29/2013,2.645,0.0065,0.135401297,1.411,0.005,0.15180265,0.028,0.4,0.012787146,637.2396,0.0013,9.833857535,1690.5,-0.0007,25.6416875,16.74,0.082794308,1.625865923
9/22/2013,2.628,-0.0395,0.154840563,1.404,-0.0526,0.16469379,0.02,0.3333,0.012525973,636.387,-0.0035,9.305133263,1691.75,-0.0106,25.660711,15.46,0.178353659,1.534566171
9/15/2013,2.736,-0.0533,0.159963746,1.482,-0.1272,0.166974915,0.015,-0.1667,0.011822765,638.625,-0.0175,8.857116045,1709.91,0.013,23.29782479,13.12,-0.073446328,1.547199621
9/8/2013,2.89,-0.015,0.147323378,1.698,-0.0341,0.157894796,0.018,-0.1,0.011235361,650.017,-0.0215,9.847129393,1687.99,0.0198,26.62015602,14.16,-0.106624606,1.522703736
9/1/2013,2.934,0.052,0.132764997,1.758,0.068,0.131424714,0.02,-0.2,0.010217632,664.3283,0.0111,12.93233959,1655.17,0.0136,33.36966069,15.85,-0.068195179,1.549239598
8/25/2013,2.789,-0.0103,0.126248608,1.646,0.0142,0.11484966,0.025,-0.1667,0.01013739,657.0511,0.0118,14.89455039,1632.97,-0.0184,39.64068624,17.01,0.216738197,1.704151969
8/18/2013,2.818,-0.0025,0.182669221,1.623,0.0397,0.157539448,0.03,-0.3478,0.010189864,649.3954,-0.0008,14.22939612,1663.5,0.0046,41.11209333,13.98,-0.027139875,2.111479077
8/11/2013,2.825,0.095,0.190101727,1.561,0.152,0.167099737,0.046,-0.1321,0.010189864,649.9249,0.024,13.18534277,1655.83,-0.021,41.36670885,14.37,0.071588367,2.281072954
8/4/2013,2.58,-0.0069,0.217139382,1.355,-0.0015,0.193580761,0.053,0.5143,0.008831761,634.7135,-0.0125,14.22671561,1691.42,-0.0107,40.11880364,13.41,0.119365609,2.282966254
7/28/2013,2.598,0.0133,0.248080744,1.357,-0.0095,0.231993032,0.035,0.75,0.008991354,642.7448,0.0093,13.68714107,1709.67,0.0107,34.35945117,11.98,-0.058176101,2.278390297
7/21/2013,2.564,0.033,0.273051989,1.37,0.0571,0.262914202,0.02,-0.2,0.006634087,636.811,-0.0213,13.46463255,1691.65,-0.0003,31.39547278,12.72,0.014354067,2.057145031
7/14/2013,2.482,-0.0424,0.296748697,1.296,-0.0899,0.286483585,0.025,-0.3421,0.004332051,650.658,0.0094,11.03213732,1692.09,0.0071,26.03281367,12.54,-0.093930636,2.095212562
7/7/2013,2.592,-0.0526,0.31461774,1.424,-0.115,0.298101866,0.038,-0.0732,0.005223877,644.6265,0.0167,9.222662518,1680.19,0.0296,21.631866,13.84,-0.070517126,2.088191432
6/30/2013,2.736,0.1001,0.285696031,1.609,0.1526,0.258361418,0.041,0.1714,0.006203941,634.0196,0.0372,8.677784742,1631.89,0.0159,26.26575102,14.89,-0.116844655,2.181782175
6/23/2013,2.487,-0.0216,0.266466508,1.396,-0.0231,0.228768903,0.035,-0.2391,0.005849976,611.2961,0.0021,9.34457861,1606.28,0.0087,34.046545,16.860001,-0.107936455,2.233195048
6/16/2013,2.542,0.1934,0.196868851,1.429,0.3928,0.154498795,0.046,0,0.007749552,610.0424,-0.0336,8.090255396,1592.43,-0.0211,34.38111297,18.9,0.102040816,2.13458419
6/9/2013,2.13,-0.0225,0.189913694,1.026,-0.0647,0.148014414,0.046,0,0.009891073,631.2361,0.0003,7.877255653,1626.73,-0.0101,39.99081257,17.15,0.132760898,1.730725141
6/2/2013,2.179,0.022,0.15639281,1.097,0.0713,0.110186912,0.046,0.2105,0.012101423,631.0503,0.0253,12.44061765,1643.38,0.0078,40.38025541,15.14,-0.071165587,1.362854642
5/26/2013,2.132,0.0602,0.123821063,1.024,0.1532,0.071531578,0.038,-0.1163,0.012368868,615.4581,-0.0143,13.13253654,1630.74,-0.0114,41.77191679,16.299999,0.16511787,1.311353605
5/19/2013,2.011,0.0292,0.120490156,0.888,0.0673,0.0622187,0.043,0.2286,0.015846836,624.3971,-0.0121,14.71992634,1649.6,-0.0107,38.70180945,13.99,0.123694779,0.890486134
5/12/2013,1.954,0.0284,0.135331855,0.832,0.0184,0.072155773,0.035,-0.1463,0.016984961,632.0483,0.0043,15.55860161,1667.47,0.0207,28.31302998,12.45,-0.011119936,1.042484213
5/5/2013,1.9,0.092,0.133107684,0.817,0.1238,0.069423019,0.041,-0.1961,0.019237983,629.3628,-0.0027,15.64267763,1633.7,0.0119,25.87114222,12.59,-0.020233463,1.035161823
4/28/2013,1.74,0.045,0.136583267,0.727,0.066,0.072302528,0.051,-0.0377,0.024662387,631.0843,0.0141,17.01748471,1614.42,0.0203,23.68609803,12.85,-0.055841293,1.255636625
4/21/2013,1.665,-0.0235,0.129454797,0.682,-0.0354,0.072581678,0.053,0.0392,0.023759209,622.291,0.0244,19.6072669,1582.24,0.0174,23.97740513,13.61,-0.090848363,1.273152256
4/14/2013,1.705,-0.0093,0.115720161,0.707,0.0261,0.068790261,0.051,-0.1639,0.021448906,607.4984,-0.0251,17.68720868,1555.25,-0.0211,25.71912667,14.97,0.241293532,1.306096815
4/7/2013,1.721,0.0041,0.102138251,0.689,-0.0029,0.063942683,0.061,-0.0758,0.020564533,623.1648,-0.0081,16.74946606,1588.85,0.0229,22.34877677,12.06,-0.13362069,1.169104596
3/31/2013,1.714,-0.0745,0.06760383,0.691,-0.1014,0.047974067,0.066,-0.0704,0.019692356,628.2562,-0.0409,13.52790299,1553.28,-0.0101,24.02628859,13.92,0.096062992,1.113746929
3/24/2013,1.852,-0.0389,0.069718561,0.769,-0.0351,0.049134735,0.071,0.029,0.01929191,655.0464,0.0132,13.4180731,1569.19,0.0079,24.33807808,12.7,-0.064112012,1.086965194
3/17/2013,1.927,-0.0321,0.074852151,0.797,-0.0444,0.050911688,0.069,-0.2247,0.019084607,646.4979,-0.0092,13.09096398,1556.89,-0.0024,26.39248513,13.57,0.200884956,1.099260357
3/10/2013,1.991,-0.0283,0.074432968,0.834,-0.0629,0.051029512,0.089,-0.0532,0.019814697,652.5013,0.0057,13.61862839,1560.7,0.0061,25.36464471,11.3,-0.102462272,1.090661879
3/3/2013,2.049,0.1106,0.095785872,0.89,0.1962,0.056686663,0.094,-0.1132,0.030864579,648.8118,0.0096,14.08968138,1551.18,0.0217,37.06182606,12.59,-0.180338542,0.919337926
2/24/2013,1.845,-0.0596,0.103589414,0.744,-0.0993,0.054675304,0.106,-0.1654,0.029702226,642.6459,-0.0235,14.60610109,1518.2,0.0017,40.31882192,15.36,0.08398024,3.082138385
2/17/2013,1.962,-0.0214,0.116902666,0.826,-0.044,0.065775798,0.127,0.2574,0.025255142,658.1243,-0.0264,16.2364827,1515.6,-0.0028,43.81176033,14.17,0.137239165,3.269468759
2/10/2013,2.005,0.0282,0.130034568,0.864,0.0447,0.080631948,0.101,0.4225,0.023144234,675.9511,-0.0032,16.4704758,1519.79,0.0012,43.4061561,12.46,-0.043010753,3.352895005
2/3/2013,1.95,-0.037,0.139240839,0.827,-0.0687,0.090312052,0.071,0.029,0.023778842,678.143,-0.0013,13.91469834,1517.93,0.0031,40.75622276,13.02,0.009302326,3.255729052
1/27/2013,2.025,0.039,0.117423498,0.888,0.0459,0.077034192,0.069,-0.0921,0.025704301,679.0521,0.0246,9.590324241,1513.17,0.0068,36.48987829,12.9,0.000775795,3.168031206
1/20/2013,1.949,0.0592,0.110941426,0.849,0.1156,0.072469227,0.076,0,0.025976271,662.7455,0.0029,8.368659253,1502.96,0.0114,37.82813392,12.89,0.034510433,3.042270277
1/13/2013,1.84,-0.0139,0.10914216,0.761,-0.0206,0.071887953,0.076,0.0704,0.027327032,660.8349,0.0173,6.512131054,1485.98,0.0095,34.28712795,12.46,-0.067365269,2.880212119
1/6/2013,1.866,-0.0194,0.094219837,0.777,-0.0419,0.066595045,0.071,0,0.02874872,649.584,0.0044,7.725894376,1472.05,0.0038,28.27995215,13.36,-0.033984093,2.67720733
12/30/2012,1.903,0.1188,0.063574978,0.811,0.1439,0.057536558,0.071,6.1,0.031623655,646.707,0.0035,7.353434938,1466.47,0.0457,20.61276738,13.83,-0.391285184,2.418100305
12/23/2012,1.701,-0.039,0.069360972,0.709,-0.0708,0.060891616,0.01,-0.8276,0.022516414,644.4345,0.0084,9.006187039,1402.43,-0.0194,22.32095102,22.719999,0.273542545,2.13238732
12/16/2012,1.77,0.0387,0.062603603,0.763,0.109,0.054891813,0.058,0.7576,0.021334635,639.094,0.0031,11.93817373,1430.15,0.0117,22.1586131,17.84,0.049411765,1.082220522
12/9/2012,1.704,0.0499,0.064777311,0.688,0.1115,0.054731263,0.033,-0.6163,0.009695933,637.1423,0.0067,12.80558473,1413.58,-0.0032,27.73172543,17,0.06918239,1.055357349
12/2/2012,1.623,0.0043,0.063959102,0.619,0,0.054080598,0.086,0.0617,0.009255029,632.8803,-0.0264,13.4844024,1418.07,0.0013,29.06187988,15.9,0.001890359,1.296192764
11/25/2012,1.616,-0.0455,0.064484365,0.619,-0.1029,0.05045405,0.081,-0.1383,0.008355969,650.0503,0.0004,14.35210146,1416.18,0.005,32.32620755,15.87,0.048216645,1.305811416
11/18/2012,1.693,0.0688,0.085935441,0.69,0.1311,0.051798863,0.094,0.1605,0.008474799,649.7961,0.0201,20.05671289,1409.15,0.0362,35.08380603,15.14,-0.077391834,1.521161848
11/11/2012,1.584,-0.018,0.076084821,0.61,-0.0513,0.047380376,0.081,-0.1383,0.0060452,637.0056,0.0009,20.1683673,1359.88,-0.0145,26.48784939,16.41,-0.11821606,1.585314903
11/4/2012,1.613,-0.0606,0.087720262,0.643,-0.1082,0.05551136,0.094,-0.0208,0.006494442,636.4062,0.0165,19.18490969,1379.85,-0.0243,21.34098675,18.610001,0.05798755,1.684710303
10/28/2012,1.717,-0.0183,0.087936593,0.721,-0.0526,0.054738672,0.096,-0.1429,0.006314885,626.0701,-0.0202,14.46189588,1414.2,0.0016,21.7082601,17.59,-0.012352555,1.520050812
10/21/2012,1.749,-0.0096,0.093667319,0.761,0.016,0.061837511,0.112,0.1667,0.006670832,638.9674,-0.026,10.73788586,1411.94,-0.0148,21.03078138,17.809999,0.043962488,1.409352819
10/14/2012,1.766,0.0664,0.093011349,0.749,0.1348,0.058246698,0.096,-0.0588,0.006815831,656.0487,-0.0139,10.71525107,1433.19,0.0032,23.14881857,17.059999,0.057001243,1.342816278
10/7/2012,1.656,-0.0439,0.101612335,0.66,-0.0237,0.058051797,0.102,0.0099,0.008829244,665.305,0.0086,12.74241484,1428.59,-0.0221,26.81255222,16.139999,0.126308374,1.180813408
9/30/2012,1.732,0.0606,0.110497109,0.676,0.0816,0.058558707,0.101,0.0745,0.009202053,659.6306,-0.0092,15.04454985,1460.93,0.0141,27.61412096,14.33,-0.089001907,1.136509517
9/23/2012,1.633,-0.069,0.129946143,0.625,-0.0672,0.065188956,0.094,-0.1132,0.0093832,665.7263,0.0027,15.68946181,1440.67,-0.0133,32.45004742,15.73,0.125178827,1.237558459
9/16/2012,1.754,-0.0615,0.134661757,0.67,-0.0669,0.067203175,0.106,0.0192,0.008884443,663.965,-0.0436,20.84671963,1460.15,-0.0038,32.7623178,13.98,-0.036526533,1.27551987
9/9/2012,1.869,0.1205,0.106901876,0.718,0.1149,0.065175063,0.104,-0.0189,0.010490207,694.2074,0.026,23.57832254,1465.77,0.0194,28.05513389,14.51,0.009040334,1.273113352
9/2/2012,1.668,0.0775,0.105382689,0.644,0.0952,0.067002902,0.106,0.1648,0.009743374,676.6445,0.0024,26.79832912,1437.92,0.0223,24.61789945,14.38,-0.176874595,1.310428618
8/26/2012,1.548,-0.0824,0.106643748,0.588,-0.1718,0.065386798,0.091,-0.0808,0.010308572,675.0332,0.0067,34.36157148,1406.58,-0.0032,27.97987999,17.469999,0.150856324,1.270442113
8/19/2012,1.687,-0.07,0.103161632,0.71,-0.1114,0.064840317,0.099,0.1512,0.009886017,670.5105,0.0044,34.79906989,1411.13,-0.005,27.41623568,15.18,0.128624535,1.363373888
8/12/2012,1.814,0.0934,0.072492222,0.799,0.1301,0.051796182,0.086,-0.1731,0.009991107,667.556,0.0173,32.6774032,1418.16,0.0087,25.46409195,13.45,-0.087516961,2.040001407
8/5/2012,1.659,0.058,0.075994225,0.707,0.0616,0.052529463,0.104,0.284,0.010503439,656.2125,0.0132,30.94809599,1405.87,0.0107,32.30698617,14.74,-0.057544757,2.146142975
7/29/2012,1.568,0.0149,0.096084743,0.666,0.0152,0.060968936,0.081,-0.2358,0.010351597,647.6486,0.0092,28.17570831,1390.99,0.0036,30.0694803,15.64,-0.06347311,3.402617291
